id,x,y,value,section,vertices
s15_14,168,180,3.4025226997994324,section1,"[[173.5, 180.0], [170.75, 184.76313972081442], [165.25, 184.76313972081442], [162.5, 180.0], [165.25, 175.23686027918558], [170.75, 175.23686027918558]]"
s15_15,180,180,3.358092442895695,section1,"[[185.5, 180.0], [182.75, 184.76313972081442], [177.25, 184.76313972081442], [174.5, 180.0], [177.25, 175.23686027918558], [182.75, 175.23686027918558]]"
s15_16,192,180,3.282847697071381,section1,"[[197.5, 180.0], [194.75, 184.76313972081442], [189.25, 184.76313972081442], [186.5, 180.0], [189.25, 175.23686027918558], [194.75, 175.23686027918558]]"
s15_17,204,180,3.177870687061101,section1,"[[209.5, 180.0], [206.75, 184.76313972081442], [201.25, 184.76313972081442], [198.5, 180.0], [201.25, 175.23686027918558], [206.75, 175.23686027918558]]"
s15_18,216,180,3.0446712686767685,section1,"[[221.5, 180.0], [218.75, 184.76313972081442], [213.25, 184.76313972081442], [210.5, 180.0], [213.25, 175.23686027918558], [218.75, 175.23686027918558]]"
s15_19,228,180,2.885165212961694,section1,"[[233.5, 180.0], [230.75, 184.76313972081442], [225.25, 184.76313972081442], [222.5, 180.0], [225.25, 175.23686027918558], [230.75, 175.23686027918558]]"
s15_20,240,180,2.7016466521761977,section1,"[[245.5, 180.0], [242.75, 184.76313972081442], [237.25, 184.76313972081442], [234.5, 180.0], [237.25, 175.23686027918558], [242.75, 175.23686027918558]]"
s15_21,252,180,2.496755083916646,section1,"[[257.5, 180.0], [254.75, 184.76313972081442], [249.25, 184.76313972081442], [246.5, 180.0], [249.25, 175.23686027918558], [254.75, 175.23686027918558]]"
s15_22,264,180,2.2734374079386916,section1,"[[269.5, 180.0], [266.75, 184.76313972081442], [261.25, 184.76313972081442], [258.5, 180.0], [261.25, 175.23686027918558], [266.75, 175.23686027918558]]"
s15_23,276,180,2.0349055416987882,section1,"[[281.5, 180.0], [278.75, 184.76313972081442], [273.25, 184.76313972081442], [270.5, 180.0], [273.25, 175.23686027918558], [278.75, 175.23686027918558]]"
s15_24,288,180,1.7845902242181095,section1,"[[293.5, 180.0], [290.75, 184.76313972081442], [285.25, 184.76313972081442], [282.5, 180.0], [285.25, 175.23686027918558], [290.75, 175.23686027918558]]"
s15_25,300,180,1.5260916726953733,section1,"[[305.5, 180.0], [302.75, 184.76313972081442], [297.25, 184.76313972081442], [294.5, 180.0], [297.25, 175.23686027918558], [302.75, 175.23686027918558]]"
s15_26,312,180,1.2631278015610765,section1,"[[317.5, 180.0], [314.75, 184.76313972081442], [309.25, 184.76313972081442], [306.5, 180.0], [309.25, 175.23686027918558], [314.75, 175.23686027918558]]"
s15_27,324,180,0.9994807487244265,section1,"[[329.5, 180.0], [326.75, 184.76313972081442], [321.25, 184.76313972081442], [318.5, 180.0], [321.25, 175.23686027918558], [326.75, 175.23686027918558]]"
s15_28,336,180,0.7389424781114303,section1,"[[341.5, 180.0], [338.75, 184.76313972081442], [333.25, 184.76313972081442], [330.5, 180.0], [333.25, 175.23686027918558], [338.75, 175.23686027918558]]"
s15_29,348,180,0.48526024087805075,section1,"[[353.5, 180.0], [350.75, 184.76313972081442], [345.25, 184.76313972081442], [342.5, 180.0], [345.25, 175.23686027918558], [350.75, 175.23686027918558]]"
s15_30,360,180,0.2420826797149901,section1,"[[365.5, 180.0], [362.75, 184.76313972081442], [357.25, 184.76313972081442], [354.5, 180.0], [357.25, 175.23686027918558], [362.75, 175.23686027918558]]"
s15_31,372,180,0.01290735141123378,section1,"[[377.5, 180.0], [374.75, 184.76313972081442], [369.25, 184.76313972081442], [366.5, 180.0], [369.25, 175.23686027918558], [374.75, 175.23686027918558]]"
s15_32,384,180,-0.19896957755493394,section1,"[[389.5, 180.0], [386.75, 184.76313972081442], [381.25, 184.76313972081442], [378.5, 180.0], [381.25, 175.23686027918558], [386.75, 175.23686027918558]]"
s15_33,396,180,-0.39050073888279335,section1,"[[401.5, 180.0], [398.75, 184.76313972081442], [393.25, 184.76313972081442], [390.5, 180.0], [393.25, 175.23686027918558], [398.75, 175.23686027918558]]"
s16_4,48,192,2.498582502970927,section1,"[[53.5, 192.0], [50.75, 196.76313972081442], [45.25, 196.76313972081442], [42.5, 192.0], [45.25, 187.23686027918558], [50.75, 187.23686027918558]]"
s16_5,60,192,2.7248817582487423,section1,"[[65.5, 192.0], [62.75, 196.76313972081442], [57.25, 196.76313972081442], [54.5, 192.0], [57.25, 187.23686027918558], [62.75, 187.23686027918558]]"
s16_6,72,192,2.9333145951169057,section1,"[[77.5, 192.0], [74.75, 196.76313972081442], [69.25, 196.76313972081442], [66.5, 192.0], [69.25, 187.23686027918558], [74.75, 187.23686027918558]]"
s16_7,84,192,3.120883180715555,section1,"[[89.5, 192.0], [86.75, 196.76313972081442], [81.25, 196.76313972081442], [78.5, 192.0], [81.25, 187.23686027918558], [86.75, 187.23686027918558]]"
s16_8,96,192,3.284889767041861,section1,"[[101.5, 192.0], [98.75, 196.76313972081442], [93.25, 196.76313972081442], [90.5, 192.0], [93.25, 187.23686027918558], [98.75, 187.23686027918558]]"
s16_9,108,192,3.4229754919265494,section1,"[[113.5, 192.0], [110.75, 196.76313972081442], [105.25, 196.76313972081442], [102.5, 192.0], [105.25, 187.23686027918558], [110.75, 187.23686027918558]]"
s16_10,120,192,3.5331543059075625,section1,"[[125.5, 192.0], [122.75, 196.76313972081442], [117.25, 196.76313972081442], [114.5, 192.0], [117.25, 187.23686027918558], [122.75, 187.23686027918558]]"
s16_11,132,192,3.6138415370398485,section1,"[[137.5, 192.0], [134.75, 196.76313972081442], [129.25, 196.76313972081442], [126.5, 192.0], [129.25, 187.23686027918558], [134.75, 187.23686027918558]]"
s16_12,144,192,3.663876682801375,section1,"[[149.5, 192.0], [146.75, 196.76313972081442], [141.25, 196.76313972081442], [138.5, 192.0], [141.25, 187.23686027918558], [146.75, 187.23686027918558]]"
s16_13,156,192,3.6825401012855905,section1,"[[161.5, 192.0], [158.75, 196.76313972081442], [153.25, 196.76313972081442], [150.5, 192.0], [153.25, 187.23686027918558], [158.75, 187.23686027918558]]"
s16_14,168,192,3.6695633616154315,section1,"[[173.5, 192.0], [170.75, 196.76313972081442], [165.25, 196.76313972081442], [162.5, 192.0], [165.25, 187.23686027918558], [170.75, 187.23686027918558]]"
s16_15,180,192,3.625133104711694,section1,"[[185.5, 192.0], [182.75, 196.76313972081442], [177.25, 196.76313972081442], [174.5, 192.0], [177.25, 187.23686027918558], [182.75, 187.23686027918558]]"
s16_16,192,192,3.54988835888738,section1,"[[197.5, 192.0], [194.75, 196.76313972081442], [189.25, 196.76313972081442], [186.5, 192.0], [189.25, 187.23686027918558], [194.75, 187.23686027918558]]"
s16_17,204,192,3.4449113488771,section1,"[[209.5, 192.0], [206.75, 196.76313972081442], [201.25, 196.76313972081442], [198.5, 192.0], [201.25, 187.23686027918558], [206.75, 187.23686027918558]]"
s16_18,216,192,3.3117119304927676,section1,"[[221.5, 192.0], [218.75, 196.76313972081442], [213.25, 196.76313972081442], [210.5, 192.0], [213.25, 187.23686027918558], [218.75, 187.23686027918558]]"
s16_19,228,192,3.152205874777693,section1,"[[233.5, 192.0], [230.75, 196.76313972081442], [225.25, 196.76313972081442], [222.5, 192.0], [225.25, 187.23686027918558], [230.75, 187.23686027918558]]"
s16_20,240,192,2.9686873139921968,section1,"[[245.5, 192.0], [242.75, 196.76313972081442], [237.25, 196.76313972081442], [234.5, 192.0], [237.25, 187.23686027918558], [242.75, 187.23686027918558]]"
s16_21,252,192,2.763795745732645,section1,"[[257.5, 192.0], [254.75, 196.76313972081442], [249.25, 196.76313972081442], [246.5, 192.0], [249.25, 187.23686027918558], [254.75, 187.23686027918558]]"
s16_22,264,192,2.5404780697546907,section1,"[[269.5, 192.0], [266.75, 196.76313972081442], [261.25, 196.76313972081442], [258.5, 192.0], [261.25, 187.23686027918558], [266.75, 187.23686027918558]]"
s16_23,276,192,2.3019462035147873,section1,"[[281.5, 192.0], [278.75, 196.76313972081442], [273.25, 196.76313972081442], [270.5, 192.0], [273.25, 187.23686027918558], [278.75, 187.23686027918558]]"
s16_24,288,192,2.0516308860341086,section1,"[[293.5, 192.0], [290.75, 196.76313972081442], [285.25, 196.76313972081442], [282.5, 192.0], [285.25, 187.23686027918558], [290.75, 187.23686027918558]]"
s16_25,300,192,1.7931323345113723,section1,"[[305.5, 192.0], [302.75, 196.76313972081442], [297.25, 196.76313972081442], [294.5, 192.0], [297.25, 187.23686027918558], [302.75, 187.23686027918558]]"
s16_26,312,192,1.5301684633770756,section1,"[[317.5, 192.0], [314.75, 196.76313972081442], [309.25, 196.76313972081442], [306.5, 192.0], [309.25, 187.23686027918558], [314.75, 187.23686027918558]]"
s16_27,324,192,1.2665214105404257,section1,"[[329.5, 192.0], [326.75, 196.76313972081442], [321.25, 196.76313972081442], [318.5, 192.0], [321.25, 187.23686027918558], [326.75, 187.23686027918558]]"
s16_28,336,192,1.0059831399274293,section1,"[[341.5, 192.0], [338.75, 196.76313972081442], [333.25, 196.76313972081442], [330.5, 192.0], [333.25, 187.23686027918558], [338.75, 187.23686027918558]]"
s16_29,348,192,0.7523009026940498,section1,"[[353.5, 192.0], [350.75, 196.76313972081442], [345.25, 196.76313972081442], [342.5, 192.0], [345.25, 187.23686027918558], [350.75, 187.23686027918558]]"
s16_30,360,192,0.5091233415309891,section1,"[[365.5, 192.0], [362.75, 196.76313972081442], [357.25, 196.76313972081442], [354.5, 192.0], [357.25, 187.23686027918558], [362.75, 187.23686027918558]]"
s16_31,372,192,0.27994801322723284,section1,"[[377.5, 192.0], [374.75, 196.76313972081442], [369.25, 196.76313972081442], [366.5, 192.0], [369.25, 187.23686027918558], [374.75, 187.23686027918558]]"
s17_6,72,204,3.2369258006866892,section1,"[[77.5, 204.0], [74.75, 208.76313972081442], [69.25, 208.76313972081442], [66.5, 204.0], [69.25, 199.23686027918558], [74.75, 199.23686027918558]]"
s17_7,84,204,3.4244943862853385,section1,"[[89.5, 204.0], [86.75, 208.76313972081442], [81.25, 208.76313972081442], [78.5, 204.0], [81.25, 199.23686027918558], [86.75, 199.23686027918558]]"
s17_8,96,204,3.5885009726116444,section1,"[[101.5, 204.0], [98.75, 208.76313972081442], [93.25, 208.76313972081442], [90.5, 204.0], [93.25, 199.23686027918558], [98.75, 199.23686027918558]]"
s17_9,108,204,3.726586697496333,section1,"[[113.5, 204.0], [110.75, 208.76313972081442], [105.25, 208.76313972081442], [102.5, 204.0], [105.25, 199.23686027918558], [110.75, 199.23686027918558]]"
s17_10,120,204,3.836765511477346,section1,"[[125.5, 204.0], [122.75, 208.76313972081442], [117.25, 208.76313972081442], [114.5, 204.0], [117.25, 199.23686027918558], [122.75, 199.23686027918558]]"
s17_11,132,204,3.917452742609632,section1,"[[137.5, 204.0], [134.75, 208.76313972081442], [129.25, 208.76313972081442], [126.5, 204.0], [129.25, 199.23686027918558], [134.75, 199.23686027918558]]"
s17_12,144,204,3.9674878883711586,section1,"[[149.5, 204.0], [146.75, 208.76313972081442], [141.25, 208.76313972081442], [138.5, 204.0], [141.25, 199.23686027918558], [146.75, 199.23686027918558]]"
s17_13,156,204,3.986151306855374,section1,"[[161.5, 204.0], [158.75, 208.76313972081442], [153.25, 208.76313972081442], [150.5, 204.0], [153.25, 199.23686027918558], [158.75, 199.23686027918558]]"
s17_14,168,204,3.973174567185215,section1,"[[173.5, 204.0], [170.75, 208.76313972081442], [165.25, 208.76313972081442], [162.5, 204.0], [165.25, 199.23686027918558], [170.75, 199.23686027918558]]"
s17_15,180,204,3.9287443102814774,section1,"[[185.5, 204.0], [182.75, 208.76313972081442], [177.25, 208.76313972081442], [174.5, 204.0], [177.25, 199.23686027918558], [182.75, 199.23686027918558]]"
s17_16,192,204,3.8534995644571635,section1,"[[197.5, 204.0], [194.75, 208.76313972081442], [189.25, 208.76313972081442], [186.5, 204.0], [189.25, 199.23686027918558], [194.75, 199.23686027918558]]"
s17_17,204,204,3.7485225544468834,section1,"[[209.5, 204.0], [206.75, 208.76313972081442], [201.25, 208.76313972081442], [198.5, 204.0], [201.25, 199.23686027918558], [206.75, 199.23686027918558]]"
s17_18,216,204,3.615323136062551,section1,"[[221.5, 204.0], [218.75, 208.76313972081442], [213.25, 208.76313972081442], [210.5, 204.0], [213.25, 199.23686027918558], [218.75, 199.23686027918558]]"
s17_19,228,204,3.4558170803474764,section1,"[[233.5, 204.0], [230.75, 208.76313972081442], [225.25, 208.76313972081442], [222.5, 204.0], [225.25, 199.23686027918558], [230.75, 199.23686027918558]]"
s17_20,240,204,3.2722985195619803,section1,"[[245.5, 204.0], [242.75, 208.76313972081442], [237.25, 208.76313972081442], [234.5, 204.0], [237.25, 199.23686027918558], [242.75, 199.23686027918558]]"
s17_21,252,204,3.0674069513024285,section1,"[[257.5, 204.0], [254.75, 208.76313972081442], [249.25, 208.76313972081442], [246.5, 204.0], [249.25, 199.23686027918558], [254.75, 199.23686027918558]]"
s17_22,264,204,2.844089275324474,section1,"[[269.5, 204.0], [266.75, 208.76313972081442], [261.25, 208.76313972081442], [258.5, 204.0], [261.25, 199.23686027918558], [266.75, 199.23686027918558]]"
s17_23,276,204,2.605557409084571,section1,"[[281.5, 204.0], [278.75, 208.76313972081442], [273.25, 208.76313972081442], [270.5, 204.0], [273.25, 199.23686027918558], [278.75, 199.23686027918558]]"
s17_24,288,204,2.355242091603892,section1,"[[293.5, 204.0], [290.75, 208.76313972081442], [285.25, 208.76313972081442], [282.5, 204.0], [285.25, 199.23686027918558], [290.75, 199.23686027918558]]"
s17_25,300,204,2.096743540081156,section1,"[[305.5, 204.0], [302.75, 208.76313972081442], [297.25, 208.76313972081442], [294.5, 204.0], [297.25, 199.23686027918558], [302.75, 199.23686027918558]]"
s17_26,312,204,1.833779668946859,section1,"[[317.5, 204.0], [314.75, 208.76313972081442], [309.25, 208.76313972081442], [306.5, 204.0], [309.25, 199.23686027918558], [314.75, 199.23686027918558]]"
s17_27,324,204,1.570132616110209,section1,"[[329.5, 204.0], [326.75, 208.76313972081442], [321.25, 208.76313972081442], [318.5, 204.0], [321.25, 199.23686027918558], [326.75, 199.23686027918558]]"
s17_28,336,204,1.3095943454972128,section1,"[[341.5, 204.0], [338.75, 208.76313972081442], [333.25, 208.76313972081442], [330.5, 204.0], [333.25, 199.23686027918558], [338.75, 199.23686027918558]]"
s17_29,348,204,1.0559121082638332,section1,"[[353.5, 204.0], [350.75, 208.76313972081442], [345.25, 208.76313972081442], [342.5, 204.0], [345.25, 199.23686027918558], [350.75, 199.23686027918558]]"
s17_30,360,204,0.8127345471007725,section1,"[[365.5, 204.0], [362.75, 208.76313972081442], [357.25, 208.76313972081442], [354.5, 204.0], [357.25, 199.23686027918558], [362.75, 199.23686027918558]]"
s18_8,96,216,3.907220230389532,section1,"[[101.5, 216.0], [98.75, 220.76313972081442], [93.25, 220.76313972081442], [90.5, 216.0], [93.25, 211.23686027918558], [98.75, 211.23686027918558]]"
s18_9,108,216,4.0453059552742205,section1,"[[113.5, 216.0], [110.75, 220.76313972081442], [105.25, 220.76313972081442], [102.5, 216.0], [105.25, 211.23686027918558], [110.75, 211.23686027918558]]"
s18_10,120,216,4.155484769255233,section1,"[[125.5, 216.0], [122.75, 220.76313972081442], [117.25, 220.76313972081442], [114.5, 216.0], [117.25, 211.23686027918558], [122.75, 211.23686027918558]]"
s18_11,132,216,4.236172000387519,section1,"[[137.5, 216.0], [134.75, 220.76313972081442], [129.25, 220.76313972081442], [126.5, 216.0], [129.25, 211.23686027918558], [134.75, 211.23686027918558]]"
s18_12,144,216,4.286207146149046,section1,"[[149.5, 216.0], [146.75, 220.76313972081442], [141.25, 220.76313972081442], [138.5, 216.0], [141.25, 211.23686027918558], [146.75, 211.23686027918558]]"
s18_13,156,216,4.304870564633261,section1,"[[161.5, 216.0], [158.75, 220.76313972081442], [153.25, 220.76313972081442], [150.5, 216.0], [153.25, 211.23686027918558], [158.75, 211.23686027918558]]"
s18_14,168,216,4.291893824963102,section1,"[[173.5, 216.0], [170.75, 220.76313972081442], [165.25, 220.76313972081442], [162.5, 216.0], [165.25, 211.23686027918558], [170.75, 211.23686027918558]]"
s18_15,180,216,4.247463568059365,section1,"[[185.5, 216.0], [182.75, 220.76313972081442], [177.25, 220.76313972081442], [174.5, 216.0], [177.25, 211.23686027918558], [182.75, 211.23686027918558]]"
s18_16,192,216,4.172218822235051,section1,"[[197.5, 216.0], [194.75, 220.76313972081442], [189.25, 220.76313972081442], [186.5, 216.0], [189.25, 211.23686027918558], [194.75, 211.23686027918558]]"
s18_17,204,216,4.067241812224771,section1,"[[209.5, 216.0], [206.75, 220.76313972081442], [201.25, 220.76313972081442], [198.5, 216.0], [201.25, 211.23686027918558], [206.75, 211.23686027918558]]"
s18_18,216,216,3.9340423938404387,section1,"[[221.5, 216.0], [218.75, 220.76313972081442], [213.25, 220.76313972081442], [210.5, 216.0], [213.25, 211.23686027918558], [218.75, 211.23686027918558]]"
s18_19,228,216,3.774536338125364,section1,"[[233.5, 216.0], [230.75, 220.76313972081442], [225.25, 220.76313972081442], [222.5, 216.0], [225.25, 211.23686027918558], [230.75, 211.23686027918558]]"
s18_20,240,216,3.591017777339868,section1,"[[245.5, 216.0], [242.75, 220.76313972081442], [237.25, 220.76313972081442], [234.5, 216.0], [237.25, 211.23686027918558], [242.75, 211.23686027918558]]"
s18_21,252,216,3.386126209080316,section1,"[[257.5, 216.0], [254.75, 220.76313972081442], [249.25, 220.76313972081442], [246.5, 216.0], [249.25, 211.23686027918558], [254.75, 211.23686027918558]]"
s18_22,264,216,3.162808533102362,section1,"[[269.5, 216.0], [266.75, 220.76313972081442], [261.25, 220.76313972081442], [258.5, 216.0], [261.25, 211.23686027918558], [266.75, 211.23686027918558]]"
s18_23,276,216,2.9242766668624585,section1,"[[281.5, 216.0], [278.75, 220.76313972081442], [273.25, 220.76313972081442], [270.5, 216.0], [273.25, 211.23686027918558], [278.75, 211.23686027918558]]"
s18_24,288,216,2.6739613493817798,section1,"[[293.5, 216.0], [290.75, 220.76313972081442], [285.25, 220.76313972081442], [282.5, 216.0], [285.25, 211.23686027918558], [290.75, 211.23686027918558]]"
s18_25,300,216,2.4154627978590435,section1,"[[305.5, 216.0], [302.75, 220.76313972081442], [297.25, 220.76313972081442], [294.5, 216.0], [297.25, 211.23686027918558], [302.75, 211.23686027918558]]"
s18_26,312,216,2.1524989267247467,section1,"[[317.5, 216.0], [314.75, 220.76313972081442], [309.25, 220.76313972081442], [306.5, 216.0], [309.25, 211.23686027918558], [314.75, 211.23686027918558]]"
s18_27,324,216,1.8888518738880966,section1,"[[329.5, 216.0], [326.75, 220.76313972081442], [321.25, 220.76313972081442], [318.5, 216.0], [321.25, 211.23686027918558], [326.75, 211.23686027918558]]"
s18_28,336,216,1.6283136032751004,section1,"[[341.5, 216.0], [338.75, 220.76313972081442], [333.25, 220.76313972081442], [330.5, 216.0], [333.25, 211.23686027918558], [338.75, 211.23686027918558]]"
s19_10,120,228,4.466781588765204,section1,"[[125.5, 228.0], [122.75, 232.76313972081442], [117.25, 232.76313972081442], [114.5, 228.0], [117.25, 223.23686027918558], [122.75, 223.23686027918558]]"
s19_11,132,228,4.54746881989749,section1,"[[137.5, 228.0], [134.75, 232.76313972081442], [129.25, 232.76313972081442], [126.5, 228.0], [129.25, 223.23686027918558], [134.75, 223.23686027918558]]"
s19_12,144,228,4.597503965659016,section1,"[[149.5, 228.0], [146.75, 232.76313972081442], [141.25, 232.76313972081442], [138.5, 228.0], [141.25, 223.23686027918558], [146.75, 223.23686027918558]]"
s19_13,156,228,4.616167384143232,section1,"[[161.5, 228.0], [158.75, 232.76313972081442], [153.25, 232.76313972081442], [150.5, 228.0], [153.25, 223.23686027918558], [158.75, 223.23686027918558]]"
s19_14,168,228,4.603190644473073,section1,"[[173.5, 228.0], [170.75, 232.76313972081442], [165.25, 232.76313972081442], [162.5, 228.0], [165.25, 223.23686027918558], [170.75, 223.23686027918558]]"
s19_15,180,228,4.558760387569335,section1,"[[185.5, 228.0], [182.75, 232.76313972081442], [177.25, 232.76313972081442], [174.5, 228.0], [177.25, 223.23686027918558], [182.75, 223.23686027918558]]"
s19_16,192,228,4.483515641745021,section1,"[[197.5, 228.0], [194.75, 232.76313972081442], [189.25, 232.76313972081442], [186.5, 228.0], [189.25, 223.23686027918558], [194.75, 223.23686027918558]]"
s19_17,204,228,4.378538631734742,section1,"[[209.5, 228.0], [206.75, 232.76313972081442], [201.25, 232.76313972081442], [198.5, 228.0], [201.25, 223.23686027918558], [206.75, 223.23686027918558]]"
s19_18,216,228,4.245339213350409,section1,"[[221.5, 228.0], [218.75, 232.76313972081442], [213.25, 232.76313972081442], [210.5, 228.0], [213.25, 223.23686027918558], [218.75, 223.23686027918558]]"
s19_19,228,228,4.085833157635334,section1,"[[233.5, 228.0], [230.75, 232.76313972081442], [225.25, 232.76313972081442], [222.5, 228.0], [225.25, 223.23686027918558], [230.75, 223.23686027918558]]"
s19_20,240,228,3.902314596849838,section1,"[[245.5, 228.0], [242.75, 232.76313972081442], [237.25, 232.76313972081442], [234.5, 228.0], [237.25, 223.23686027918558], [242.75, 223.23686027918558]]"
s19_21,252,228,3.6974230285902863,section1,"[[257.5, 228.0], [254.75, 232.76313972081442], [249.25, 232.76313972081442], [246.5, 228.0], [249.25, 223.23686027918558], [254.75, 223.23686027918558]]"
s19_22,264,228,3.474105352612332,section1,"[[269.5, 228.0], [266.75, 232.76313972081442], [261.25, 232.76313972081442], [258.5, 228.0], [261.25, 223.23686027918558], [266.75, 223.23686027918558]]"
s19_23,276,228,3.2355734863724286,section1,"[[281.5, 228.0], [278.75, 232.76313972081442], [273.25, 232.76313972081442], [270.5, 228.0], [273.25, 223.23686027918558], [278.75, 223.23686027918558]]"
s19_24,288,228,2.98525816889175,section1,"[[293.5, 228.0], [290.75, 232.76313972081442], [285.25, 232.76313972081442], [282.5, 228.0], [285.25, 223.23686027918558], [290.75, 223.23686027918558]]"
s19_25,300,228,2.7267596173690136,section1,"[[305.5, 228.0], [302.75, 232.76313972081442], [297.25, 232.76313972081442], [294.5, 228.0], [297.25, 223.23686027918558], [302.75, 223.23686027918558]]"
s19_26,312,228,2.463795746234717,section1,"[[317.5, 228.0], [314.75, 232.76313972081442], [309.25, 232.76313972081442], [306.5, 228.0], [309.25, 223.23686027918558], [314.75, 223.23686027918558]]"
s20_15,180,240,4.840628975763034,section1,"[[185.5, 240.0], [182.75, 244.76313972081442], [177.25, 244.76313972081442], [174.5, 240.0], [177.25, 235.23686027918558], [182.75, 235.23686027918558]]"
s20_16,192,240,4.76538422993872,section1,"[[197.5, 240.0], [194.75, 244.76313972081442], [189.25, 244.76313972081442], [186.5, 240.0], [189.25, 235.23686027918558], [194.75, 235.23686027918558]]"
s20_17,204,240,4.66040721992844,section1,"[[209.5, 240.0], [206.75, 244.76313972081442], [201.25, 244.76313972081442], [198.5, 240.0], [201.25, 235.23686027918558], [206.75, 235.23686027918558]]"
s20_18,216,240,4.527207801544108,section1,"[[221.5, 240.0], [218.75, 244.76313972081442], [213.25, 244.76313972081442], [210.5, 240.0], [213.25, 235.23686027918558], [218.75, 235.23686027918558]]"
s20_19,228,240,4.367701745829033,section1,"[[233.5, 240.0], [230.75, 244.76313972081442], [225.25, 244.76313972081442], [222.5, 240.0], [225.25, 235.23686027918558], [230.75, 235.23686027918558]]"
s20_20,240,240,4.184183185043537,section1,"[[245.5, 240.0], [242.75, 244.76313972081442], [237.25, 244.76313972081442], [234.5, 240.0], [237.25, 235.23686027918558], [242.75, 235.23686027918558]]"
s20_21,252,240,3.979291616783985,section1,"[[257.5, 240.0], [254.75, 244.76313972081442], [249.25, 244.76313972081442], [246.5, 240.0], [249.25, 235.23686027918558], [254.75, 235.23686027918558]]"
