id,x,y,group,parent
cell4_229,5.314586654014394,0.316770023423144,Endothelial,Vascular
cell4_230,5.364943377095245,0.7902835674524961,Endothelial,Vascular
cell4_231,5.0838830627516645,0.976356418551429,Endothelial,Vascular
cell4_232,5.937532589557612,1.4460559871675298,Endothelial,Vascular
cell4_233,5.182753445362297,1.2460881479075645,Endothelial,Vascular
cell4_234,4.891129346738282,0.8970421447452271,Endothelial,Vascular
cell4_235,4.743002107904496,0.9666082866732415,Endothelial,Vascular
cell4_236,4.217766034550955,0.2825548799634646,Endothelial,Vascular
cell4_237,5.055399467545064,0.8243619674694979,Endothelial,Vascular
cell4_238,4.396881836004075,1.4034713727345292,Endothelial,Vascular
cell4_239,4.319934359220874,1.2180767324532702,Endothelial,Vascular
cell4_240,6.073434596144578,0.5546946713892771,Endothelial,Vascular
cell4_241,5.521967697991876,1.2383988333232323,Endothelial,Vascular
cell4_242,5.258028522102689,1.5937595018616781,Endothelial,Vascular
cell4_243,6.727663422045845,1.328911239375908,Endothelial,Vascular
cell4_244,3.99769821851782,-0.06565873343602657,Endothelial,Vascular
cell4_245,6.622849673166994,1.3836133793409435,Endothelial,Vascular
cell4_246,5.963107415349071,0.7294532407789245,Endothelial,Vascular
cell4_247,5.65730491858359,1.0228210658822268,Endothelial,Vascular
cell4_248,5.4594447038507905,1.4223345490933479,Endothelial,Vascular
cell4_249,3.3691498348403073,0.3654978244068299,Endothelial,Vascular
cell4_250,5.602425953447863,1.2840602584844736,Endothelial,Vascular
cell4_251,6.1994293610132365,1.2945955013017376,Endothelial,Vascular
cell4_252,5.142885143745881,1.2818807627501634,Endothelial,Vascular
cell4_253,4.557003395623313,0.3836559336193506,Endothelial,Vascular
cell4_254,6.487485787308051,2.0742752337353583,Endothelial,Vascular
cell4_255,5.368820973014995,1.07155346270563,Endothelial,Vascular
cell4_256,4.169594453198038,0.5937217025964701,Endothelial,Vascular
cell4_257,4.799667079536657,1.0600666206905278,Endothelial,Vascular
cell4_258,4.182817506885816,0.7031031839844015,Endothelial,Vascular
cell4_259,5.014333254355934,1.5708928687005663,Endothelial,Vascular
cell5_0,1.8464254950624686,-2.929633329781683,Epithelial,Tissue
cell5_1,1.8674173806273198,-2.3866118070371867,Epithelial,Tissue
cell5_2,1.2911628725769275,-1.9857872576200808,Epithelial,Tissue
cell5_3,1.2241493294531576,-1.8824300076450065,Epithelial,Tissue
cell5_4,1.7362039649931569,-2.541003201618248,Epithelial,Tissue
cell5_5,2.197776478724251,-1.7649500006089196,Epithelial,Tissue
cell5_6,2.406636892022496,-1.7604450053034526,Epithelial,Tissue
cell5_7,1.2898002679008793,-1.8267888014332074,Epithelial,Tissue
cell5_8,1.2804746642977145,-2.6509487017100613,Epithelial,Tissue
cell5_9,2.3949362213040044,-1.7907739957456759,Epithelial,Tissue
cell5_10,1.8470783051379804,-2.107757425662808,Epithelial,Tissue
cell5_11,1.5967818746039253,-1.9311440467878587,Epithelial,Tissue
cell5_12,1.4915095768111652,-1.7376569119621,Epithelial,Tissue
cell5_13,2.3061366854473135,-2.5501327527840414,Epithelial,Tissue
cell5_14,1.6597469213001823,-1.6816873011412259,Epithelial,Tissue
cell5_15,1.323465012496089,-2.4704004693943213,Epithelial,Tissue
cell5_16,3.298740742967266,-1.4140473809482321,Epithelial,Tissue
cell5_17,1.3806681408342523,-2.021516320190962,Epithelial,Tissue
cell5_18,0.7957161317271273,-2.3845969682741663,Epithelial,Tissue
cell5_19,2.465922997721723,-1.7682656345643462,Epithelial,Tissue
cell5_20,3.153318841566774,-1.8917496264751248,Epithelial,Tissue
cell5_21,1.7911735606653636,-1.7853710545473747,Epithelial,Tissue
cell5_22,0.9203510137230555,-2.562062301946267,Epithelial,Tissue
cell5_23,2.1225666176572315,-1.8240153981073495,Epithelial,Tissue
cell5_24,1.2146879501393677,-2.4414378157999725,Epithelial,Tissue
cell5_25,2.7473417059095335,-0.8485558003077838,Epithelial,Tissue
cell5_26,2.781433282831061,-1.457460391420975,Epithelial,Tissue
cell5_27,1.777648401453179,-3.0323923404550457,Epithelial,Tissue
cell5_28,1.8593551097627234,-2.5919744390326693,Epithelial,Tissue
cell5_29,2.238779075970418,-2.53506212129478,Epithelial,Tissue
cell5_30,1.5369826880549102,-2.4532451092533796,Epithelial,Tissue
cell5_31,2.4413626161217574,-2.7235919610240806,Epithelial,Tissue
cell5_32,1.164753919235821,-2.8245666328255505,Epithelial,Tissue
cell5_33,2.0577867677212582,-1.8173380020260756,Epithelial,Tissue
cell5_34,1.7501295447546914,-2.20105133483089,Epithelial,Tissue
cell5_35,1.9374917805534448,-1.315127592292999,Epithelial,Tissue
cell5_36,1.8288090619248585,-2.9337628727071063,Epithelial,Tissue
cell5_37,1.4592077621031785,-1.7819101651277365,Epithelial,Tissue
cell5_38,1.3622218574542022,-1.3049301023071949,Epithelial,Tissue
cell5_39,1.2922637863907216,-2.037626384477167,Epithelial,Tissue
cell5_40,2.648916296483329,-1.3998104856850462,Epithelial,Tissue
cell5_41,2.2043456476723184,-1.2661177425183885,Epithelial,Tissue
cell5_42,1.8027539217167077,-2.089042454248862,Epithelial,Tissue
cell5_43,2.760680286431851,-1.6542147440874584,Epithelial,Tissue
cell5_44,2.014383685760319,-1.8667078757531042,Epithelial,Tissue
cell5_45,2.683085071346414,-1.0428373339574017,Epithelial,Tissue
cell5_46,2.9589308408313792,-2.080736868806758,Epithelial,Tissue
cell5_47,1.5925295356701896,-2.446664405962311,Epithelial,Tissue
cell5_48,1.8913455042200344,-2.0908971262590996,Epithelial,Tissue
cell5_49,0.32750496311686383,-3.367088330851648,Epithelial,Tissue
cell5_50,1.5398427366387195,-1.4804953763513624,Epithelial,Tissue
cell5_51,1.0966505296327949,-1.8996756004026112,Epithelial,Tissue
cell5_52,2.4051630863515188,-1.700285885289971,Epithelial,Tissue
cell5_53,2.358004858513014,-2.3532915866102617,Epithelial,Tissue
cell5_54,3.1578873207831175,-0.7528722920829178,Epithelial,Tissue
cell5_55,2.701588517451943,-1.4143917218665956,Epithelial,Tissue
cell5_56,2.0797825577080675,-1.9850551330493382,Epithelial,Tissue
cell5_57,1.1412032966298808,-2.4140163732752065,Epithelial,Tissue
cell5_58,2.2322082675665555,-2.0240495625375896,Epithelial,Tissue
cell5_59,1.857316719987516,-1.2963113297881237,Epithelial,Tissue
cell5_60,1.4915926538142328,-1.6068622614186343,Epithelial,Tissue
cell5_61,2.179454719760407,-1.7379007390527244,Epithelial,Tissue
cell5_62,2.410833330025428,-1.9069729246229254,Epithelial,Tissue
cell5_63,2.642858507366239,-1.3231402027682815,Epithelial,Tissue
cell5_64,2.1179314435256553,-2.361700502461788,Epithelial,Tissue
cell5_65,1.1019188552737926,-2.3428605472182022,Epithelial,Tissue
cell5_66,2.7714156261384657,-1.9955405288508992,Epithelial,Tissue
cell5_67,3.0738677639982956,-1.673115981036608,Epithelial,Tissue
cell5_68,0.9157654196429799,-2.4550359810587263,Epithelial,Tissue
cell5_69,2.64260690554006,-2.0537251384896957,Epithelial,Tissue
cell5_70,1.8568249194503266,-1.9393644149193077,Epithelial,Tissue
cell5_71,2.555604461828378,-1.5970867198045917,Epithelial,Tissue
cell5_72,1.8877220916692705,-2.099217739199475,Epithelial,Tissue
cell5_73,2.6434115151471893,-1.6381065486358322,Epithelial,Tissue
cell5_74,3.99085785702219,-0.8364816318199149,Epithelial,Tissue
cell5_75,1.570227617542396,-2.75120019148276,Epithelial,Tissue
cell5_76,1.48616006883107,-2.4359624959186017,Epithelial,Tissue
cell5_77,1.754684240494393,-2.67307950560115,Epithelial,Tissue
cell5_78,3.578570520083311,-1.2573746470880918,Epithelial,Tissue
cell5_79,2.0592996335070026,-2.2747470346118237,Epithelial,Tissue
cell5_80,1.8778707661580794,-1.9375143160041923,Epithelial,Tissue
cell5_81,1.4152366577506303,-1.8122000792412318,Epithelial,Tissue
cell5_82,2.9138144388137874,-1.469526078198598,Epithelial,Tissue
cell5_83,1.968622222915729,-2.278643658643084,Epithelial,Tissue
cell5_84,2.4593940456939576,-1.5078183426857463,Epithelial,Tissue
cell5_85,2.959709493781224,-1.8995682104073284,Epithelial,Tissue
cell5_86,2.231718288913309,-2.248448052809299,Epithelial,Tissue
cell5_87,2.616651937633069,-1.8988434214610466,Epithelial,Tissue
cell5_88,1.3110112417078315,-2.4674263500255584,Epithelial,Tissue
cell5_89,1.6693031970221859,-2.1465010701417446,Epithelial,Tissue
cell5_90,2.410953861698531,-2.0245922018542597,Epithelial,Tissue
cell5_91,1.483010456958013,-2.253910761702591,Epithelial,Tissue
cell5_92,1.322522658120255,-2.1119367743531288,Epithelial,Tissue
cell5_93,2.7383242772716265,-2.1130055679222304,Epithelial,Tissue
cell5_94,2.608473134240239,-2.37669862345694,Epithelial,Tissue
cell5_95,1.2638050531716234,-1.7667604259187395,Epithelial,Tissue
cell5_96,2.075977201783603,-1.7267386833137293,Epithelial,Tissue
cell5_97,1.7361260344723226,-2.105982256312696,Epithelial,Tissue
cell5_98,1.8292813200456586,-2.5787364850122563,Epithelial,Tissue
cell5_99,1.9975207171131781,-1.7885575510656544,Epithelial,Tissue
cell5_100,2.105953448725931,-1.5798221808045168,Epithelial,Tissue
cell5_101,1.3874955110303342,-1.6336427512517866,Epithelial,Tissue
cell5_102,1.4828987811308276,-2.707361690457926,Epithelial,Tissue
cell5_103,3.0392273475789597,-1.7879488497571419,Epithelial,Tissue
cell5_104,1.7971614497507693,-0.8682290725628954,Epithelial,Tissue
cell5_105,3.153117939935137,-1.5422332519415831,Epithelial,Tissue
cell5_106,2.1019927148587763,-2.7075028246412414,Epithelial,Tissue
cell5_107,2.746619950121115,-2.2846303122704694,Epithelial,Tissue
cell5_108,2.2609793364963977,-1.4394036222537951,Epithelial,Tissue
cell5_109,3.3665083456302134,-0.7678394617287678,Epithelial,Tissue
cell5_110,2.20399354923667,-2.01779091124616,Epithelial,Tissue
cell5_111,1.4103823252224608,-2.5059023133783116,Epithelial,Tissue
cell5_112,2.121929005591309,-1.7169889680622794,Epithelial,Tissue
cell5_113,1.9862223858918135,-1.871149258827447,Epithelial,Tissue
cell5_114,2.138533977068235,-1.4179658999026532,Epithelial,Tissue
cell5_115,1.3218081720906434,-2.3137472862682396,Epithelial,Tissue
cell5_116,2.8428680318774813,-2.0873699367911014,Epithelial,Tissue
cell5_117,1.3041479950665091,-1.8973653506042165,Epithelial,Tissue
cell5_118,1.6599888984150355,-2.86716708800916,Epithelial,Tissue
cell5_119,2.8147236032883254,-1.8726339482381646,Epithelial,Tissue
cell5_120,1.122819229486967,-3.1212885979324954,Epithelial,Tissue
cell5_121,0.031013672465903586,-2.7520369275004537,Epithelial,Tissue
cell5_122,1.3669402262861365,-2.4511851502320403,Epithelial,Tissue
cell5_123,3.0696373820259826,-1.9006528832022547,Epithelial,Tissue
cell5_124,1.8859029340719475,-1.8176629488121854,Epithelial,Tissue
cell5_125,2.0883776188219136,-2.052773035724965,Epithelial,Tissue
cell5_126,3.4618927227922267,-1.9473106459275242,Epithelial,Tissue
cell5_127,2.6337196792240483,-2.0831332850967326,Epithelial,Tissue
cell5_128,2.956334849084462,-1.8091688087774656,Epithelial,Tissue
cell5_129,1.8070396929187431,-2.288640865750846,Epithelial,Tissue
cell5_130,0.7290924168693003,-2.098049064681244,Epithelial,Tissue
cell5_131,2.9758311444861443,-0.9430598977533666,Epithelial,Tissue
cell5_132,1.9174459067297822,-2.491572486550871,Epithelial,Tissue
cell5_133,2.2895379126614315,-2.223909812985235,Epithelial,Tissue
cell5_134,1.445885259114605,-2.334037234535247,Epithelial,Tissue
cell5_135,1.3550478774749322,-2.57472187144515,Epithelial,Tissue
cell5_136,2.462993157949533,-2.0443940047679448,Epithelial,Tissue
cell5_137,1.4169497282985701,-2.002422753617125,Epithelial,Tissue
cell5_138,2.1120293268463777,-2.5008640138849247,Epithelial,Tissue
cell5_139,2.8901752174450865,-1.3551964730110164,Epithelial,Tissue
cell5_140,2.4030240355038335,-2.077075504248721,Epithelial,Tissue
cell5_141,2.9831980226110355,-1.5223142619680907,Epithelial,Tissue
cell5_142,0.9101245992486688,-2.1290059164311814,Epithelial,Tissue
cell5_143,1.9121016544767013,-2.096576842617097,Epithelial,Tissue
cell5_144,3.4139726368006293,-1.2919419143771194,Epithelial,Tissue
cell5_145,1.3980389727280778,-1.885457298936515,Epithelial,Tissue
cell5_146,2.2194659351639365,-2.1002840517657346,Epithelial,Tissue
cell5_147,1.4613218178162877,-2.298461227332192,Epithelial,Tissue
cell5_148,2.4876423891098147,-1.4533820420727115,Epithelial,Tissue
cell5_149,2.926440586196712,-1.485958207936663,Epithelial,Tissue
cell5_150,2.6298413580873934,-1.5832981714497354,Epithelial,Tissue
cell5_151,2.3805964741055408,-2.5146346725899176,Epithelial,Tissue
cell5_152,2.79667374064138,-2.1728924301624435,Epithelial,Tissue
cell5_153,1.2334039961543601,-1.8729979260715486,Epithelial,Tissue
cell5_154,1.5000950742466532,-2.299347072749706,Epithelial,Tissue
cell5_155,2.962427284385857,-1.275925631756809,Epithelial,Tissue
cell5_156,1.393984707078058,-1.8646026637982052,Epithelial,Tissue
cell5_157,2.3413343305048753,-2.5378060163144847,Epithelial,Tissue
cell5_158,2.2733351163617943,-1.8475329266945486,Epithelial,Tissue
cell5_159,1.708015593847101,-1.6842755402277834,Epithelial,Tissue
cell5_160,2.297476976285455,-1.4503229399947757,Epithelial,Tissue
cell5_161,1.7643962483462636,-2.304550512294974,Epithelial,Tissue
cell5_162,2.1624486746817664,-1.913735480875663,Epithelial,Tissue
cell5_163,1.5539147223841159,-1.941709665618561,Epithelial,Tissue
cell5_164,1.4954586065695614,-1.8271034418688896,Epithelial,Tissue
cell5_165,2.6728120379825695,-1.3550352685246363,Epithelial,Tissue
cell5_166,1.5661828439945364,-2.1291901611234967,Epithelial,Tissue
cell5_167,2.5040258466716394,-1.8807711383462133,Epithelial,Tissue
cell5_168,2.4736833405744343,-1.3894773355888481,Epithelial,Tissue
cell5_169,1.9263506922747307,-1.806123743270958,Epithelial,Tissue
cell5_170,2.6881944763097394,-1.9105342315926515,Epithelial,Tissue
cell5_171,1.734550516490738,-2.56247813506901,Epithelial,Tissue
cell5_172,2.675549537156088,-1.5717984592286842,Epithelial,Tissue
cell5_173,0.5167096764759775,-3.140008798240146,Epithelial,Tissue
cell5_174,1.3751558396703625,-1.8786464659681714,Epithelial,Tissue
cell5_175,0.7277669609506352,-1.7299182017127,Epithelial,Tissue
cell5_176,3.079069319415162,-1.0290270869848133,Epithelial,Tissue
cell5_177,1.616783282352952,-3.502187617842707,Epithelial,Tissue
cell5_178,1.521388159410713,-2.670320720582197,Epithelial,Tissue
cell5_179,0.6955488926547684,-2.6691915306571206,Epithelial,Tissue
cell5_180,2.322996210323384,-0.985258643483188,Epithelial,Tissue
cell5_181,2.4485863025797183,-1.9481662132040731,Epithelial,Tissue
cell5_182,1.7020508671355845,-2.854389649037135,Epithelial,Tissue
cell5_183,2.761868879102889,-2.9407549047345904,Epithelial,Tissue
cell5_184,1.5855184796088357,-2.239356621582382,Epithelial,Tissue
cell5_185,2.7826918675011965,-2.218732106184072,Epithelial,Tissue
cell5_186,1.6337690452178835,-2.3230255435894445,Epithelial,Tissue
cell5_187,1.2092026181335722,-1.9869694335494505,Epithelial,Tissue
cell5_188,1.6511419578572215,-2.2084293860121855,Epithelial,Tissue
cell5_189,2.463194051948091,-2.367349105956288,Epithelial,Tissue
cell5_190,3.244332785058845,-2.187517578677759,Epithelial,Tissue
cell5_191,1.114175509381095,-2.583752753795643,Epithelial,Tissue
cell5_192,1.4116127309510111,-2.198365905199175,Epithelial,Tissue
cell5_193,2.759877253732926,-3.2200527945258344,Epithelial,Tissue
cell5_194,2.2352527353959903,-1.538012791443975,Epithelial,Tissue
cell5_195,2.330726846592956,-2.7645170860914003,Epithelial,Tissue
cell5_196,2.7394484697946457,-1.65752548022083,Epithelial,Tissue
cell5_197,2.078023804739823,-2.7069603758865943,Epithelial,Tissue
cell5_198,1.979740697513449,-2.076357295087175,Epithelial,Tissue
cell5_199,0.12790301464423814,-3.345347570871911,Epithelial,Tissue
cell5_200,0.366748011798566,-2.9946982750864977,Epithelial,Tissue
cell5_201,1.525706067385273,-2.8301274442266666,Epithelial,Tissue
cell5_202,2.498589249565444,-2.1455391972595934,Epithelial,Tissue
cell5_203,2.9096867331504996,-1.988938225168079,Epithelial,Tissue
cell5_204,2.5403030226458663,-1.5538516047611222,Epithelial,Tissue
cell5_205,1.6613668885925494,-2.754642376068381,Epithelial,Tissue
cell5_206,1.8570915901789,-1.6015851665183733,Epithelial,Tissue
cell5_207,2.160433916453522,-1.4860799883941835,Epithelial,Tissue
cell5_208,1.886902382109469,-1.757437411136601,Epithelial,Tissue
cell5_209,3.1570532946050207,-1.8128118866657417,Epithelial,Tissue
cell5_210,3.1879118767186565,-1.9035045424233945,Epithelial,Tissue
cell5_211,2.7334631252039374,-2.6565407462513533,Epithelial,Tissue
cell5_212,2.411236875357595,-2.0103002222662916,Epithelial,Tissue
cell5_213,1.631759305188396,-1.990330300646186,Epithelial,Tissue
cell5_214,0.9832665270100025,-2.3273911642014355,Epithelial,Tissue
cell5_215,1.1638843205588154,-1.8360242917274312,Epithelial,Tissue
cell5_216,2.449935216580575,-1.8215161314727844,Epithelial,Tissue
cell5_217,2.2709934561936356,-1.9814097507243331,Epithelial,Tissue
cell5_218,2.1103191829579813,-2.333783480045275,Epithelial,Tissue
cell5_219,0.9177875374158038,-2.470451376509824,Epithelial,Tissue
cell5_220,0.7420987131145826,-2.7839441826443547,Epithelial,Tissue
cell5_221,2.7623881609567205,-2.139056865292631,Epithelial,Tissue
cell5_222,1.7036176746085803,-1.67975878057659,Epithelial,Tissue
cell5_223,2.6233802172143643,-2.0703911360132743,Epithelial,Tissue
cell5_224,1.6362329544174128,-2.81447282064282,Epithelial,Tissue
cell5_225,1.2758505168646228,-2.869446652798464,Epithelial,Tissue
cell5_226,1.8955034395789954,-2.4378332516850785,Epithelial,Tissue
cell5_227,1.6941296010090579,-2.0222971033041612,Epithelial,Tissue
cell5_228,0.9912314370523101,-2.3525470483818096,Epithelial,Tissue
cell5_229,0.23616255449722945,-2.6925683208880935,Epithelial,Tissue
cell5_230,1.4760267928738315,-1.7270381646856015,Epithelial,Tissue
cell5_231,2.4096123697876815,-2.345226216422189,Epithelial,Tissue
cell5_232,1.5625004679867356,-1.57754945168464,Epithelial,Tissue
cell5_233,3.263905032240843,-1.3077362781742847,Epithelial,Tissue
cell5_234,2.4209731558335896,-1.548639468743628,Epithelial,Tissue
cell5_235,1.2655478501951918,-1.5343021271229573,Epithelial,Tissue
cell5_236,2.5519526996268573,-1.2577502079875797,Epithelial,Tissue
cell5_237,2.5321146227236295,-1.8074845520623803,Epithelial,Tissue
cell5_238,2.579500742077525,-1.1762039533611814,Epithelial,Tissue
cell5_239,1.5714247434312458,-2.1254857673415293,Epithelial,Tissue
cell5_240,1.29825955528353,-2.430929834697278,Epithelial,Tissue
cell5_241,1.7999761652334958,-1.3092481671319307,Epithelial,Tissue
cell5_242,1.1035658021173869,-2.015047299245578,Epithelial,Tissue
cell5_243,2.5964069139865082,-1.9478663117565338,Epithelial,Tissue
cell5_244,2.447852071580349,-1.5394099382627333,Epithelial,Tissue
cell5_245,1.3696116737017685,-2.406936221598413,Epithelial,Tissue
cell5_246,1.9488836063172281,-2.1486054737179683,Epithelial,Tissue
cell5_247,0.9001655360841381,-2.5941145778650125,Epithelial,Tissue
cell5_248,2.9257176716673485,-1.2634247955900544,Epithelial,Tissue
cell5_249,1.983049024894145,-2.0292980496502757,Epithelial,Tissue
cell5_250,3.882262571158577,-1.5773600770112957,Epithelial,Tissue
cell5_251,2.354590608817912,-2.120345209011124,Epithelial,Tissue
cell5_252,2.0188289551959926,-1.4839285892630572,Epithelial,Tissue
cell5_253,2.956321409980633,-1.5615859347222885,Epithelial,Tissue
cell5_254,1.0273303025743337,-2.2180586334190533,Epithelial,Tissue
cell5_255,2.491938506959096,-1.9280940894918777,Epithelial,Tissue
cell5_256,2.1743166296663587,-1.409099669405168,Epithelial,Tissue
cell5_257,2.785059137317031,-1.266121915704601,Epithelial,Tissue
cell5_258,2.047365618394725,-1.6086638710297696,Epithelial,Tissue
cell5_259,1.1949024735818088,-1.8524443789460463,Epithelial,Tissue
